#묶음	번호	식별자	EN	JP	KO
2	1	NT_STAFF_START	<1>Uhm, there's somebody waiting for you from the labor union. Looks like you have to talk about wages and stuff. Good luck.	<1>労働組合から、労使交渉の申し出がありました。\n代表者が別室で待機中です。\n気を引き締めてね！	
2	2	NT_GOODS_START	<1>Uhm, there's a distributor waiting for you. Looks like you have to talk about prices and stuff. Good luck.	<1>卸業者から仕入れ値交渉の申し出がありました。\n代表者が別室で待機中です。\n気を引き締めてね！	
2	3	NT_AGREE_AND_BASE_UP	<2>All right! Looks like you pulled it off. Staff wages will change by %d.%d%%.	<2>交渉うまくいったみたいだね、よかったぁ。\n賃金引き上げ率%d.%d%%で\n話がまとまりましたぁ！	
2	4	NT_FAIL_AND_STRIKE	<4>Gosh! That didn't go well, did it? There are some angry workers on strike near the park entrance. Bummer.	<4>交渉うまくいかなかったね。\n入場ゲート前でスタッフさん達、ストライキ\nしてるみたい。こういうの、悲しいね。	
2	5	NT_AGREE_AND_COST_UP	<2>All right! Looks like you pulled it off. The price of goods will change by %d.%d%%.	<2>交渉うまくいったみたいだね、よかったぁ。\n仕入れ値引き上げ率%d.%d%%で\n話がまとまりましたぁ！	
2	6	NT_FAIL_AND_STOP_GOODS	<4>That didn't go well, did it? Prices have been raised 10%, and all deliveries have been stopped. Ouch.	<4>交渉うまくいかなかったね。\n仕入れ値10％アップの上、\n納品ストップされちゃうよ…	
3	0	CELL1621			
3	1	YET_START	<2>Nice work this year. Here's the financial statement for %s. Yay!	<2>今年１年、お疲れ様ー。\n%s年度、決算報告を行います。\nパチパチ～！	
3	2	YET_GOOD_AT_FIRST_YEAR	<2>You got off to a super start the first year! I'll stick with you, so keep up the good work!	<2>初年度から、なかなか良いスタートだね！\nこの調子でチョットずつ一緒にがんばろ！	
3	3	YET_BAD_AT_FIRST_YEAR	<4>No profit for the first year, huh? Let's review some basics, okay?<P>You got the gates open? You sure? How 'bout the rides? Any of 'em turned off by mistake?<P>You're just getting started, so don't panic. I'll be with you all the way!	<4>初年度は収入を得られませんでした。\nもう一度、基本を確認してみましょう…<P>…ゲート開いてるの、確認した？\nアトラクションは運行休止したままじゃない？<P>まだ始まったばかりだし、モカも手伝うから。\nめげないで、ゆっくり頑張ってみよ？	
3	4	YET_TERRIBLE_MANAGEMENT	<4>Looks like the park might go bankrupt next year. Yikes! This isn't pretty...<P>Um, maybe you should raise the price of admission and store goods, and put together a plan to rebuild the park.<P>Oh, come on! You have to do something to save the park!	<4>来年度の決算にて、\n破産する可能性が極めて高い、\n深刻な状況です…<P>例えば一時的に、入場料とかショップの値段、\n極端に値上げして、\n立て直ししてみるのってどうかな？<P>テーマパークが無くなっちゃったらモカ、\nどうしたらいいのか、\nわかんなくなっちゃうよ…	
3	5	YET_BAD_MANGEMENT	<4>We gotta change the way the park is run or it may go bankrupt next year.<P>We need new rides to bring in lots of guests and good shops where they can spend their money!<P>Let's check on park basics. Are we wasting money anywhere?	<4>来年度に不安を残す内容ですね。\nこのままでは破産する可能性も\n否定できません…<P>新しいアトラクションでお客さん、\nいっぱい呼んで、\nショップでいっぱい商品を買ってもらう！<P>もう一度、基本からやってみよ。\nとりあえず無駄な支出の\n徹底的な見直しから始める、とか…	
3	6	YET_SOSO_MANGEMENT	<1>Yay! Even a little profit's better than none at all. GO! GO! GO!	<1>少ないけど…\n収支がプラスなのはイイ感じだね。\nこの調子で頑張ろ。	
3	7	YET_GOOD_MANAGEMENT	<2>You're getting better! Yay! But it's still not profitable enough to brag about, though.	<2>色んな事が少しずつ、うまくいきはじめてるね。\n気を引き締めて、一緒にがんばろ！	
3	8	YET_BEST_MANAGEMENT	<2>Way to go! You're a great owner! I'm really happy to be working with you!	<2>エヘヘ、やっぱりオーナーってすごいんだね。\nモカも近くで仕事できて…ウレシイよ！	
3	9	YET_YOU_ARE_THE_GOD	<5>Gosh! You're really, really good at this! I just hope I'm not getting in your way!	<5>…なんかね、その…\nほんとにスゴイよ、オーナー。\nモカ、邪魔になっちゃってたらやだな…	
3	10	YET_ADVICE_ABOUT_SHOP	<1>Amusement parks get their money from two major sources of income: admission fees and shop sales.<P>I think shops are super important. What's the best way to get guests into your shops? Well, think about it!	<1>基本的なテーマパークの収入源って\n”入場料”と”ショップの売り上げ”\nこの二つなの。<P>特にショップは大事な収入源。\nまずどうやってショップにお客さんを呼ぶか？\nそれを考えてみて。	
3	11	YET_ADVICE_ABOUT_RIDE	<1>What do you think you should do to get people rolling into the park?<P>Nothing pulls in guests like new rides! Let's set some up!	<1>お客さんを多く集めるには、どうしたらいいか？\nさてさて、オーナーはどうしたらいいと思う？<P>新しいアトラクションほど、\nお客さんの興味を引くの。とにかく、まずは\nアトラクションを設置していこ！	
3	12	YET_ADVICE_ABOUT_RIDE_SHOP	<1>Draw crowds into the park with new rides and get them to buy things in shops.<P>That's how you bring money into a theme park. Don't you dare forget it!	<1>新しいアトラクションで\nお客さん、いっぱい呼んでショップで\nい～っぱい商品を買ってもらう！<P>これが基本的な流れ。とにかくこの流れは\n忘れずに。基本中の基本だよ。\nぜーったい忘れちゃやだよ！	
3	13	YET_ADVICE_ABOUT_NEWS	<1>New research and development stuff lets you do all kinds of new things. Are you confused?<P>Just listen to me and stay focused on developing new rides and shops.	<1>研究開発で、色んな事できるようになったね。\nどれを試していいのか、迷っちゃうけど…<P>新規アトラクションの開発、ショップの開発。\nまずこの二つから\nやってみるのがオススメ、かな。	
3	14	YET_ADVICE_ABOUT_BUY_SHARES	<1>Paying dividends on one's own stock costs big bucks! <P>If you can afford to do it, it may be a good idea to buy back your own stock.	<1>自社株の配当金って、\n結構大きくなるから要注意！<P>余裕あるなら、\n自社株を買い占めちゃうのも\nいいんじゃないかな？	
3	15	YET_BONUS	<2>I have some great news! Your theme park sponsor has taken note of your excellent management skills!<P>You will be receiving a bonus of %s! Congratulations!	<2>オーナー、やったよぉ！！\nテーマパークのスポンサーから、\n今年度の経営姿勢が高く評価されたみたい！<P>計%sのボーナスが\n臨時で支給されるよ！やったぁ～！！	
4	0	CELL1791			
4	1	YET_ADVICE_PARK_VALUE	<1>Let me clue you in on how to make an amusement park of high commercial value, okay?<P>The more rides and shops you have, the more your park is worth. That's it! End of lecture. Go get 'em!	<1>”資産価値が高い”テーマパークを造る。\n指標となる、重要な要素を説明するね。<P>とにかくアトラクション、ショップ、\n設備の個数を増やす、これに尽きます。\nがんばってねー。	
4	2	YET_ADVICE_STAFF_GURD	<1>Cutting labor costs is something you should always be thinking about. Let's check on park security -- you know, guards!<P>One guard near the park entrance will give you high visibility and make sure you're getting the most for your money.	<1>人件費を抑えてみる工夫を考えてみるのはどう？\n例えばパークを守るガードマンさんに関して…<P>人が密集する入口付近に一人、\n雇用するだけでも十分がんばってくれるよ。\n試してみてね。	
4	3	YET_ADVICE_LOOP	<1>Think about which rides and shops work well together, then line 'em up to get the best results.<P>Whatever you do, don't put a roller coaster or something like it next to a restaurant.<P>Full stomach meets fast-spinning mechanical thingie? I'm getting nauseous thinking about it. Urrp... Excuse me.	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>ジェットコースター等の\n過激なアトラクションの傍に、\n飲食店を配置しないでほしいんだけど…<P>飲食後、\n激しく動く乗り物に乗ったらどうなるかな？\nなんか考えただけでキモチワルイ…よね。	
4	4	YET_ADVICE_FACILITY	<1>Think about which rides and shops work well together, then line 'em up to get the best results.<P>You can't just put trees and lakes wherever you feel like it. They're too valuable to waste, you know?<P>People are mellower and easier to satisfy in natural surroundings. Now do you see how important scenery is?	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>木や池の等の施設の配置って、\nおろそかに出来ない大事な要素なの。<P>木々や水辺はお客さんの心を癒し、\n満足度の向上に貢献します。\n景観もまた、大切な一要素だからね！	
4	5	YET_ADVICE_SHOP	<1>Think about which rides and shops work well together, then line 'em up to get the best results.<P>How would you like having a nasty, smelly outhouse near a restaurant? You wouldn't, would you?<P>It's important to keep restrooms away from restaurants. You might even want to put 'em behind trees.	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>想像してみて。\n飲食店の近くに汚れたトイレがあった場合、\nオーナーは何を連想する？<P>飲食店からトイレは距離をおいて設置しよ。\n木々をレイアウトして\n隠してしまうのも手だね。	
4	6	YET_ADVICE_CAUTION_LITTLE_THINGS	<1>Let me clue you in on how to make an amusement park of high commercial value? OK?<P>The more rides and shops you have, the more your park is worth. That's it! End of lecture. Go get 'em!	<1>”資産価値が高い”テーマパークを造る。\n指標となる、重要な要素を説明するね。<P>とにかくアトラクション、ショップ、\n設備の個数を増やす、これに尽きます。\nがんばってねー。	
4	7	YET_ADVICE_PARK_VALUE2	<1>Cutting labor costs is something you should always be thinking about. Let's check on park security -- you know, guards!<P>One guard near the park entrance will give you high visibility and make sure you're getting the most for your money.	<1>人件費を抑えてみる工夫を考えてみるのはどう？\n例えばパークを守るガードマンさんに関して…<P>人が密集する入口付近に一人、\n雇用するだけでも十分がんばってくれるよ。\n試してみてね。	
4	8	YET_ADVICE_STAFF_GURD2	<1>To improve your park, you have to understand what it is that makes guests unhappy.<P>Guests get frightened if there are criminals wandering about. Hire guards to nip that problem in the bud.	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>ジェットコースター等の\n過激なアトラクションの傍に、\n飲食店を配置しないでほしいんだけど…<P>飲食後、\n激しく動く乗り物に乗ったらどうなるかな？\nなんか考えただけでキモチワルイ…よね。	
4	9	YET_ADVICE_LOOP2	<1>Think about which rides and shops work well together, then line 'em up to get the best results.<P>Whatever you do, don't put a roller coaster or something like it next to a restaurant.<P>Full stomach meets fast-spinning mechanical thingie? I'm getting nauseous thinking about it. Urrp... Excuse me.	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>木や池の等の施設の配置って、\nおろそかに出来ない大事な要素なの。<P>木々や水辺はお客さんの心を癒し、\n満足度の向上に貢献します。\n景観もまた、大切な一要素だからね！	
4	10	YET_ADVICE_FACILITY2	<1>Think about which rides and shops work well together, then line 'em up to get the best results.<P>How would you like having a nasty, smelly outhouse near a restaurant? You wouldn't, would you?<P>It's important to keep restrooms away from restaurants. You might even want to put 'em behind trees.	<1>アトラクション、ショップ等の施設は、\n組み合わせを考える事で、\nより有効に運営する事が可能なの。<P>想像してみて。\n飲食店の近くに汚れたトイレがあった場合、\nオーナーは何を連想する？<P>飲食店からトイレは距離をおいて設置しよ。\n木々をレイアウトして\n隠してしまうのも手だね。	
5	0	CELL1911			
5	1	YET_ADVICE_PLACE_1	<2>Are you ready for some advanced techniques in keeping guests from becoming dissatisfied? Here goes!<P>Having too many trees will lower their usefulness as landmarks and more guests will get lost.<P>Place buildings that double as landmarks, then use guides and one-way signs to also help people find their way through the park.	<2>よりよいテーマパークを目指す為の、\nお客さんの不満を抑えるテクニック、\n上級編を教えるね。<P>あまり木々を植えすぎると、\nシンボルが少なくなり\n道に迷いやすくなっちゃうの。<P>目印となる、施設を設置するか、\n案内標識や一方通行路を有効に利用しましょ。	
5	2	YET_ADVICE_PLACE_2	<2>Are you ready for some advanced techniques in keeping guests from becoming dissatisfied? Here goes!<P>Entertainers and guards can act as guides, too. Believe me, you've got some talented people working for you!<P>Of course you've got to put 'em in problem areas to get the best results.	<2>よりよいテーマパークを目指す為の、\nお客さんの不満を抑えるテクニック、\n上級編を教えるね。<P>ガードマンさん、エンターテナーさんは\nパーク内の道案内も任せられる、\n頼もしいスタッフ。<P>迷いやすい場所に配置して、うまく役立てよ！	
5	3	YET_ADVICE_PLACE_SHOP_WITH_RIDE	<5>You know the Chicken Man, right? That entertainer can hide in plain sight! It's crazy, I know!<P>But, it puts our feathered friend in a unique position to catch criminals.<P>Guards and Chicken Man! It's like a new superhero team. They guide guests and fight crime together!	<5>エンターテナー、”コッケークン”さんには、\n隠れた力がありまーす。<P>なんと、アウトローを撃退する\n実力の持ち主でもあるの。\nもっともーっと、がんばってもらお。<P>ガードマンさんとコッケークンさんがいれば、\n道案内もできる頼もしいタッグの誕生になるね。	
5	4	YET_ADVICE_PLACE_FAC_WITH_RIDE	<2>Want some techniques you can use to prevent guests from getting worn out? Check this out!<P>When you're making paths, try to minimize the number of dead ends. And keep your layouts simple, you know?<P>And if you have the cash, you should build a monorail. Guests like circling the park at their leisure.	<2>お客さんを疲れさせない、\n様々なテクニックを紹介するね。<P>歩道を作る際、\n極力行き止まりを減らすのがよくて、\n他にも単純な構造を心がけるのも効果的。<P>お金に余裕があるのなら、\n園内をグルリと一周できる\n”モノレール”の設置もお勧めー。	
5	5	YET_ADVICE_LEAD_PEOP	<2>Did you know scenery can add appeal to shops and rides? It's true! It increases their earnings.<P>Put some tropical bushes near water slides and see what happens.<P>The plants will add to the tropical atmosphere and that will bring in more guests!	<2>アトラクション、ショップは\n景観を演出してあげる事で\nより収益をアップする事が可能なの。<P>ウォータースライダーの周りに、\n”熱帯樹”を多数、配置してみて。<P>これだけで、南国感はアップ。\n演出が効果的に働き、\n集客力がアップするはずだよ。	
5	6	YET_ADVICE_FOOD_AMOUNT	<2>Understanding how people tend to move through parks is important. Here's some information I read in a book.<P>As a park gets bigger and more rides are added, some rides will begin to slip in popularity.<P>To fight this trend, place roller coasters and other popular rides in the back of the park.<P>As people walk to their favorite rides, they'll have to go by the other less-popular rides on the way, right?<P>The more people walk by a ride, the more likely it is that someone will take an interest in it.	<2>導線とよばれる、人の動き、流れを利用した、\nとっておきの集客テクニックを教えるね。<P>テーマパークが大きくなると、\n人気が落ちるアトラクションも\n増えてくるはず。そこで…<P>ジェットコースター等の人気アトラクションを\nテーマパークの奥に配置してみるの。<P>人気アトラクション目指してやってきた\nお客さんの目に、不人気アトラクションが\n映るはずだから…<P>人目に触れる機会が増えて、\n人が訪れる可能性もアップするはず。\n相乗効果でお得になるよー。	
5	7	YET_ADVICE_KIDS_MIND	<2>Are you ready for some advanced techniques in keeping guests from becoming dissatisfied? Here goes!<P>Entertainers and guards can act as guides, too. Believe me, you've got some talented people working for you!<P>Of course you've got to put 'em in problem areas to get the best results.	<2>よりよいテーマパークを目指す為の、\nお客さんの不満を抑えるテクニック、\n上級編を教えるね。<P>ガードマンさん、エンターテナーさんは\nパーク内の道案内も任せられる、\n頼もしいスタッフ。<P>迷いやすい場所に配置して、うまく役立てよ！	
5	8	YET_ADVICE_PLACE_SHOP_WITH_RIDE2	<5>You know the Chicken Man, right? That entertainer can hide in plain sight! It's crazy, I know!<P>But, it puts our feathered friend in a unique position to catch criminals.<P>Guards and Chicken Man! It's like a new superhero team. They guide guests and fight crime together!	<5>エンターテナー、”コッケークン”さんには、\n隠れた力がありまーす。<P>なんと、アウトローを撃退する\n実力の持ち主でもあるの。\nもっともーっと、がんばってもらお。<P>ガードマンさんとコッケークンさんがいれば、\n道案内もできる頼もしいタッグの誕生になるね。	
5	9	YET_ADVICE_PLACE_FAC_WITH_RIDE2	<2>Want some techniques you can use to prevent guests from getting worn out? Check this out!<P>When you're making paths, try to minimize the number of dead ends. And keep your layouts simple, you know?<P>And if you have the cash, you should build a monorail. Guests like circling the park at their leisure.	<2>お客さんを疲れさせない、\n様々なテクニックを紹介するね。<P>歩道を作る際、\n極力行き止まりを減らすのがよくて、\n他にも単純な構造を心がけるのも効果的。<P>お金に余裕があるのなら、\n園内をグルリと一周できる\n”モノレール”の設置もお勧めー。	
5	10	YET_ADVICE_LEAD_PEOP2	<2>Did you know scenery can add appeal to shops and rides? It's true! It increases their earnings.<P>Put some tropical bushes near water slides and see what happens.<P>The plants will add to the tropical atmosphere and that will bring in more guests!	<2>アトラクション、ショップは\n景観を演出してあげる事で\nより収益をアップする事が可能なの。<P>ウォータースライダーの周りに、\n”熱帯樹”を多数、配置してみて。<P>これだけで、南国感はアップ。\n演出が効果的に働き、\n集客力がアップするはずだよ。	
5	11	YET_ADVICE_FOOD_AMOUNT2	<2>Understanding how people tend to move through parks is important. Here's some information I read in a book.<P>As a park gets bigger and more rides are added, some rides will begin to slip in popularity.<P>To fight this trend, place roller coasters and other popular rides in the back of the park.<P>As people walk to their favorite rides, they'll have to go by the other less-popular rides on the way, right?<P>The more people walk by a ride, the more likely it is that someone will take an interest in it.	<2>導線とよばれる、人の動き、流れを利用した、\nとっておきの集客テクニックを教えるね。<P>テーマパークが大きくなると、\n人気が落ちるアトラクションも\n増えてくるはず。そこで…<P>ジェットコースター等の人気アトラクションを\nテーマパークの奥に配置してみるの。<P>人気アトラクション目指してやってきた\nお客さんの目に、不人気アトラクションが\n映るはずだから…<P>人目に触れる機会が増えて、\n人が訪れる可能性もアップするはず。\n相乗効果でお得になるよー。	
6	0	CELL2041			
6	1	CELL2051	<1>Hi there! Umm... welcome to the Theme Park guided tour!	<1>テーマパーク、ガイドツアーへようこそ。	
6	2	CELL2061	<2>Let's, umm... get started learning about...	<2>モカです。よ、よろしくお願いします。\nそれでは早速、テーマパークの造り方について…	
6	3	CELL2071	<4>Learning about... Huh? Oh, darn it! I had this memorized earlier.<P>Oh! Learning about building a theme park. Yes! That's it, building a park. Phew!	<4>…と…ご、ゴメンナサイ！緊張しちゃってて…\nチュートリアル形式で学んでいきましょう。	
6	4	CELL2081	<1>If you want to skip the tutorial, you can always press the "Start" button.	<1>あ…そうそう。スタートボタンで、\nいつでもこのガイドツアーをスキップできます。\n覚えておいてくださいね…	
6	5	CELL2091	<5>All right, deep breath... What's first? Oh, right! Let's place a Path.	<5>フーっ、深呼吸して…まず最初の第一歩。\n”歩道”を敷設しましょう。	
6	6	CELL2101	<1>Paths are one of the basic building blocks of any theme park. Where would you go without Paths? Nowhere!	<1>テーマパークで最も基礎的な要素が\n”歩道”です。…歩道が無かったら、\n何処にも行けないもんね。	
6	7	CELL2111	<1>You see the flashing thingie? That's called the "Path" icon. Take your stylus and give a tap, okay?	<1>点滅しているアイコン、わかりますか？\nこれが”歩道アイコン”です。\nタッチしてみてください。	
6	8	CELL2121	<1>Great! Now take a look at the park screen. Can you take your stylus and trace along the blinking line?	<1>次に、パーク画面を見てください。\n点滅するラインを\nタッチペンで、なぞってみてください。	
6	9	CELL2131	<1>Way to go! You made a Path. Why don't you make another one so you get used to doing it?	<1>歩道ができました。\nもういっかい歩道を引いて、\n基本操作に慣れてしまいましょう。	
6	10	CELL2141	<2>YAY! Don't laugh at me, OK? But when things are going well, I get so happy! Keep it up!	<2>エヘヘっ、うまく出来ると\nモカもなんだか、楽しくなっちゃいます。\nこの調子でいきましょう！	
6	11	CELL2151	<1>Tell me, what's a theme park without rides? It's just a plain ol' park! So let's get some rides in here and liven things up!	<1>テーマパークといえば”アトラクション”です。	
6	12	CELL2161	<1>Please tap the new flashing thingie. That's the "Place Ride" icon.	<1>点滅している”アトラクション設置アイコン”\nをタッチしてください。	
6	13	CELL2171	<1>Oooh! Did you see that? The top and bottom screens switched spots.<P>What you're looking at on the bottom screen is the "Buy Ride" screen.	<1>画面が上下切り替わりました。\n下画面に表示されているのが\n”アトラクション購入画面”です。	
6	14	CELL2181	<1>This is the screen where you can buy rides for the park. 	<1>この画面でアトラクションを購入します。	
6	15	CELL2191	<1>Tap the "Bouncy Castle" ride to see its description.	<1>ここでは、\nバウンシーキャッスルを\nタッチしてみましょう。	
6	16	CELL2201	<2>Sweet! Now you know what the Bouncy Castle ride is.<P>Sometimes there are hints in these descriptions, so make sure you read them!	<2>バウンシーキャッスルの説明文が\n表示されました。けっこうヒントが\n隠れてたりするから、要チェック。	
6	17	CELL2211	<1>Okay, now draw a check mark on the Bouncy Castle to select it.  Or, if it is easier for you, draw a circle on it.	<1>次にバウンシーキャッスルを\n”チェック”又は\n○で囲んでみてください。	
6	18	CELL2221	<1>And there go the screens again, back to their original positions. Let's pick out a spot for the Bouncy Castle.	<1>また画面が上下切り替わりました。\nパーク画面のバウンシーキャッスル、\n配置してみましょう。	
6	19	CELL2231	<1>Take your stylus and move the Bouncy Castle to the flashing spot, all right?	<1>タッチペンで\nバウンシーキャッスルを\n点滅位置に移動させてみてください。	
6	20	CELL2241	<1>Once it's in the right spot, the OK button will pop up. Tap the OK button, okay? Hee hee, I say "okay" a lot!	<1>位置が決まると、ＯＫアイコンが表示されます。\nＯＫアイコンをタッチしてみましょう。	
6	21	CELL2251	<1>Good! The Bouncy Castle is now in its new home. It's not quite ready for a grand opening yet, though.	<1>バウンシーキャッスル、配置されました。\nでもこれだけじゃ、\nアトラクションは機能しないんです。	
6	22	CELL2261	<1>All rides need entrances and exits. They can't operate without them.	<1>アトラクションには\n”入口”と”出口”があって\nちゃんと設定しないと運行できないの。	
6	23	CELL2271	<1>So, where do you want to put the entrance and exit? Why don't we start with the entrance?	<1>次はその出入口の場所指定をします。\nまず入口位置の指定からやっていきましょう。	
6	24	CELL2281	<1>Tap the spot that's blinking. Let's put the entrance here and tap the OK icon to continue.	<1>点滅している場所をタッチすると、\nＯＫアイコンが表示されます。\nＯＫアイコンをタッチしてみましょう。	
6	25	CELL2291	<2>YAY! You're following my advice! I guess that means I'm making sense! All right, now it's the exit's turn.	<2>エヘヘ、よかった。説明チャント伝わってるね。\n入口が配置されました、次は出口の配置です。	
6	26	CELL2301	<1>Tap the spot that's blinking. Let's put the exit here and tap the OK icon to confirm.	<1>入口と同じように、点滅している場所を\nタッチした後、表示される\nＯＫアイコンをタッチしてみましょう。	
6	27	CELL2311	<2>Great! The entrance and exit are finished! This ride is ready for people to enjoy!	<2>やた！出入口の配置、完了です。\nこれでアトラクションの運行準備が整いました。	
6	28	CELL2321	<1>Oh, wait, there's a rule I'm supposed to tell you about. Hmm, what was it. Oh, I remember! Listen carefully, OK?	<1>この出入口の設置について、\n大事なルールがあるんです。\nチャント聞いてくださいね。	
6	29	CELL2331	<4>Ride entrances and exits have to be next to Paths. They have to be! You want to know why?	<4>入口も出口も、必ず歩道に隣接する場所に\n配置してほしいんです。なんでかというと…	
6	30	CELL2341	<3>It's 'cause if they're not next to paths, guests can't get to them!	<3>歩道と隣接していないと、\nお客さんはアトラクションを利用する事が\nできないからです。	
6	31	CELL2351	<2>I can't think of anything lonelier than a ride people can't use. 	<2>せっかく作ったアトラクション。\nお客さん、気付いてくれないのは悲しいもんね。\nよく覚えておいてね。	
6	32	CELL2361	<5>OH MY GOSH!!! W-w-we've got guests! Who told them about the park?!?	<5>やぁんー。もー、どっから話聞いたんだろ？\nお客さんがやって来たようです。	
6	33	CELL2371	<1>OK...don't panic... RIGHT! The gate! Open the Entrance Gate so they can come in! Tap the Entrance Gate, OK?	<1>入場ゲートを開門して、\nお客さんを招待しちゃいましょう。\nゲートをタッチしてください。	
6	34	CELL2381	<1>Phew... The gate's open. Thanks! And look! They're headed for the ride you just set up!	<1>入場ゲート開門で、お客さんが入園しています。\nさっき造ったアトラクションに\n向かっているみたい…	
6	35	CELL2391	<2>Gosh! They're... they're having fun! Yay! I'm so excited! But... Uh-oh. We may have a problem.	<2>お客さん楽しでるみたいだね。\nモカもワクワクしてきたよ！\nあ、でもチョット問題があるかも…	
6	36	CELL2401	<1>The way we've got things set up, only the people who can fit on the Bouncy Castle at one time are able to use it.	<1>今のままだと、\nバウンシーキャッスルの定員人数分しか、\nお客さんは利用出来ないんです。	
6	37	CELL2411	<4>If other Guests walk up, wanting to go on the Bouncy Castle and it is already full, they'll just give up and go away.	<4>せっかく来たお客さんも、これじゃあ\nそっぽを向いて、他の場所にいっちゃうかも…	
6	38	CELL2421	<1>Wait a second! I just remembered how we can make Bouncy Castle available to lots more people! Let me tell you how!	<1>せっかく造ったバウンシーキャッスル。\nもっともっと遊んでもらう為の方法、教えます。	
6	39	CELL2431	<1>We can have all the guests who want to ride it wait their turn in line, by putting in a Queue!	<1>バウンシーキャッスルで遊びたいお客さん。\nみんなの為に\n”整列歩道”を敷設しちゃいましょう。	
6	40	CELL2441	<1>Queues are special paths where guests line up and wait for their turn on a ride.	<1>整列歩道は、\nアトラクションの順番を待つお客さんに、\n並んで待ってもらう為の通路です。	
6	41	CELL2451	<1>Now how do we create a Queue again... Gosh... there's something we need to do...	<1>えと、その前にやる事があったよ。\n整列歩道を引く場所を\n用意しなくちゃいけないんだった。	
6	42	CELL2461	<1>Oh, yes! You have to clear a spot for it. You have to erase part of the path that's in the way. Tap the "Eraser" icon, OK?	<1>整列歩道を引くのに邪魔になる歩道を消します。\n”消しゴムアイコン”をタッチしてください。	
6	43	CELL2471	<1>Nice! The "Eraser" icon is ON! Now go ahead and trace the part of the path that's flashing at you.	<1>消しゴムアイコンはＯＮの状態です。\n次に点滅している歩道を、\nタッチペンでなぞってみましょう。	
6	44	CELL2481	<1>Way to go! You erased that part of the path. The eraser is sooooo cool! You can use it to get rid of all kinds of stuff in the park.	<1>歩道が撤去されました。\n消しゴムアイコンは、こうやって色んな施設を\n撤去する役目があるんです。	
6	45	CELL2491	<1>Let's get going and place a Queue! Can you tap the little triangle just above the Path Placement Icon?	<1>じゃあ改めて整列歩道を敷設しましょう。\n歩道設置アイコンの上にある、\n△部分をタッチしてください。	
6	46	CELL2501	<1>Nice!  This is the Paths icon menu. You can select various paths, queues, tracks and courses from this menu.	<1>表示されているのが、歩道アイコンツリー。\nレール、道路、色んな通路を引く事が\n出来ちゃうんです。	
6	47	CELL2511	<1>There's another flashing thingie! Oh, right! That's the Queue icon. Give it a little tap, OK?	<1>点滅しているアイコンが整列歩道アイコンです。\nこのアイコンをタッチしてください。	
6	48	CELL2521	<1>As you can see, the "Path" icon has now been replaced by the "Queue" icon. Looks like we're ready to place a Queue!	<1>歩道設置アイコンが\n整列歩道アイコンに切り替わりました。\nこれで整列歩道を敷設します。	
6	49	CELL2531	<1>To get this done, take your stylus and trace the flashing line.	<1>整列歩道を引いてみましょう。\n点滅するラインに沿って、\nタッチペンでなぞってみてください。	
6	50	CELL2541	<2>You did it! You placed a Queue! I'm so happy that you're able to follow me so far! Good for you!	<2>整列歩道が敷設されました！説明がうまく\n伝わって、なんだかホッとしてます…\nエヘヘ、よかったぁ。	
6	51	CELL2551	<2>YAY! The guests are already lining up. Doesn't Bouncy Castle look happy to you? I think it's smiling!	<2>お客さんが整列歩道に並んでいます。\nなんだかバウンシーキャッスルも\nニコニコ喜んでるみたい。	
6	52	CELL2561	<1>But, hey, you can't just make Queues without thinking about it, or they won't work. What do I mean?	<1>整列歩道はただテキトーに敷設しても、\n効果を発揮してくれません。\nえ？どういう事かって？	
6	53	CELL2571	<4>Well, if a Queue is too long, guests will get bored. And if it's too short, no one can get in line!	<4>整列歩道が長すぎても、\nお客さんは退屈しちゃうし、逆に\n短すぎても並んでくれなくなるんです。	
6	54	CELL2581	<3>Just put yourself in the guests' shoes and think about what's best.<P>You have to make the Queues the right length and put them in the right locations.	<3>お客さんが思っている事、よく考えてみて\n長さとか仕組みを工夫しなきゃいけなぃんです。	
6	55	CELL2591	<2>When you're putting in Queues, think about their length and the ride's popularity. Good luck!	<2>アトラクションの種類とか、お客さんの数とか、\n色々考えて整列歩道を引けるよう、\n頑張りましょう。	
6	56	CELL2601	<5>Uh-oh, looks like some of the guests are feeling hungry! I guess they should be, after all the jumping around they're doing.	<5>あ！お客さん、お腹ペコペコみたいだよ。\nピョンピョン飛び跳ねて、\nいっぱい遊んだもんね。	
6	57	CELL2611	<2>Let's set up some food and drink stands. Hmm...how 'bout an ice cream shop? Mmmm... that sounds good! YAY, ice cream!	<2>お客さんの為に飲食店を作ってみましょう。\nじゃあ、えとね、ソフトクリーム屋！\nこれで決定ー！エヘへ。	
6	58	CELL2621	<5>Another flashing thingie! Oh right, that's the "Place Shop" icon. So go ahead and tap it!	<5>点滅しているのが\n”ショップ設置アイコン”です。\nアイコンをタッチしてください。	
