#파일	묶음	번호	KO
advice2	6	21	<1>문제없이 배치됐네요. 하지만\n이대로는 어트랙션이 작동하지 않아요.
advice2	6	22	<1>어트랙션에는 "입구"와 "출구"\n이 두 가지를 마련해야 해요.
advice2	6	23	<1>그것들의 배치를 지금부터 해 봐요.\n그럼 먼저 입구 지정부터.
advice2	6	24	<1>깜빡이는 곳을 터치하면\nOK 아이콘이 표시돼요.\nOK 아이콘을 터치해 주시겠어요?
advice2	6	25	<1>OK. 입구가 배치됐네요.\n그럼 다음은 출구를 배치해 봐요.
advice2	6	26	<1>입구와 마찬가지로 깜빡이는\n곳을 터치한 뒤 표시되는\nOK 아이콘을 터치해 주시겠어요?
advice2	6	27	<2>출입구 배치, 완료예요.\n이걸로 준비가 끝났어요.\n어트랙션 운행 시작이에요!
advice2	6	28	<1>오너, 여기서 출입구 설치에 관한\n중요한 규칙이 있어요.
advice2	6	29	<1>입구와 출구, 이 두 가지는\n반드시 보도와 맞닿은 곳에\n배치해야 해요.
advice2	6	30	<3>출입구가 이어져 있지 않으면\n손님이 어트랙션을 이용할 수 없다는 것,\n쉽게 상상할 수 있죠?
advice2	6	31	<2>이 규칙, 꼭 기억해 두세요.\n후훗, 오너라면 한 번 들은 걸\n잊을 리 없겠죠?
advice2	6	32	<5>어머? 벌써 손님이 놀러 온 것 같네요.\n어디서 이야기를 들었을까요…?
advice2	6	33	<1>게이트를 열어서\n손님을 파크로 초대해요.\n게이트를 터치해 주시겠어요?
advice2	6	34	<1>게이트가 열리고 손님이 입장했네요.\n모두 어트랙션으로 향하고 있는 것 같아요.
advice2	6	35	<3>충분히 즐기신 것 같네요.\n하지만…\n이대로라면 문제가 하나 생겨요.
advice2	6	36	<1>지금 이대로는\n바운시캐슬의 정원만큼만\n손님이 이용할 수 있어요.
advice2	6	37	<4>어트랙션에 들어가지 못한 손님.\n이대로라면 기분이 상해서\n다른 어딘가로 옮겨 가 버리겠죠.
advice2	6	38	<1>손님은 기분 좋게 즐기시는 게 최고!\n그러기 위한 방법을 지금부터 강의할게요.
advice2	6	39	<1>바운시캐슬에서 놀고 싶은 손님을 위해\n"대기줄"을 깔아 봐요.
advice2	6	40	<1>대기줄이란 어트랙션 차례를 기다리는\n손님이 줄을 서는 전용 구역이에요.
advice2	6	41	<1>먼저 사전 준비로\n그 대기줄을 깔 장소를 확보해 봐요.
advice2	6	42	<1>먼저 보도를 일부 철거해 버려요!\n"지우개 아이콘"을 터치해 주시겠어요?
advice2	6	43	<1>지우개 아이콘이 ON인 상태에서\n깜빡이는 보도를\n터치펜으로 따라 그려 주세요.
advice2	6	44	<1>보도가 철거됐네요.\n이처럼 지우개 아이콘은\n여러 시설을 철거할 때 써요.
advice2	6	45	<1>그럼 대기줄 깔기를 계속해요.\n보도 설치 아이콘 위에 있는\n△ 부분을 터치해 주시겠어요?
advice2	6	46	<1>표시된 것이 보도 아이콘 트리예요.\n여러 종류의 통로, 레일을 깔 수 있어요.
advice2	6	47	<1>지금 깜빡이는 아이콘이\n대기줄 아이콘이에요.\n이 아이콘을 터치해 주시겠어요?
advice2	6	48	<1>보도 설치 아이콘이\n대기줄 아이콘으로 바뀌었습니다.\n이제 대기줄을 깔 수 있습니다.
advice2	6	49	<1>그럼 대기줄을 깔아 봐요.\n깜빡이는 선을 따라\n터치펜으로 그려 주세요.
advice2	6	50	<2>네, 잘했어요! 짝짝짝~!\n대기줄이 깔렸어요~.
advice2	6	51	<1>자, 보세요!\n손님이 벌써 대기줄에 서 있죠.
advice2	6	52	<3>…다만, 느낌만으로\n대기줄을 깔아도\n제대로 작동하지 않아요.
advice2	6	53	<3>대기줄은 너무 길면 손님이 지루해하고\n반대로 너무 짧아도 줄을 서지 않게 돼요.
advice2	6	54	<3>손님의 심리를 파악해서 적절한 길이와\n구조를 생각할 필요가 있겠네요.
advice2	6	55	<2>어트랙션 종류, 손님 수를 보고\n더 좋은 대기줄을 깔 수 있도록\n유념해요.
advice2	6	56	<1>어머? 놀다 지쳐서\n배고픈 손님이 있나 봐요.\n음식점을 지어 볼까요.
advice2	6	57	<2>뭐가 좋을까… 있잖아요,\n소프트아이스크림 가게 같은 거 귀엽지 않아요?
advice2	6	58	<1>깜빡이는 것이\n"상점 설치 아이콘"이에요.\n아이콘을 터치해 주시겠어요?
advice2	6	59	<1>화면이 바뀌었네요.\n아래 화면을 봐 주세요.\n이것이 "상점 구입 화면"이에요.
advice2	6	60	<1>이 흐름은 어트랙션을 살 때와\n다르지 않아요. 같은 흐름으로\n월리 아이스를 선택해 봐요.
advice2	6	61	<1>월리 아이스를 한 번 더\n터치해서 선택해 보세요.
advice2	6	62	<1>화면이 바뀌었네요.\n다음은 월리 아이스를 배치해 봐요.
advice2	6	63	<1>터치펜으로 월리 아이스를\n깜빡이는 위치로 옮겨 주세요.
advice2	6	64	<1>위치가 정해지면\nOK 아이콘이 표시될 거예요.\nOK 아이콘을 터치해 주시겠어요?
advice2	6	65	<1>OK! 월리 아이스가 배치됐어요.\n여기서 상점에 관해서도 주의할 점이 있어요.
advice2	6	66	<2>…맞아요! 이제 아시겠죠?\n어트랙션과 마찬가지로 상점도\n보도와 맞닿은 곳에 배치해 주세요.
advice2	6	67	<4>어머? 월리 아이스에서 나온 손님,\n쓰레기를 보도에 버렸네요, …정말!
advice2	6	68	<3>파크가 쓰레기투성이가 되면 손님들에게\n나쁜 평판이 나서 입장객 수에 영향이 있어요.
advice2	6	69	<1>그 대책으로\n파크를 청소해 주는 직원,\n청소부를 고용해 봐요.
advice2	6	70	<1>깜빡이는 것이 "직원 아이콘"이에요.\n아이콘을 터치해 주시겠어요?
advice2	6	71	<1>화면이 바뀌었네요.\n아래 화면을 봐 주세요.\n이것이 "직원 고용 화면"이에요.
advice2	6	72	<1>다음은 "청소부"를 터치해 주시겠어요?
advice2	6	73	<1>설명문에 있는 대로\n그는 파크를 청결하게 유지하는 데 필요한\n청소 전문 직원이에요.
advice2	6	74	<1>청소부를 한 번 더\n터치해서 선택하세요.
advice2	6	75	<1>다시 화면이 바뀌었네요.\n다음은 청소부의 배치 장소를 지정해 봐요.
advice2	6	76	<1>깜빡이는 위치를 터치해 주시겠어요?\nOK 아이콘이 표시돼요. 배치해 봐요.
advice2	6	77	<2>벌써 작업을 시작했네요, 역시 프로!\n앞으로는 상황에 따라\n적절한 인원을 고용해요.
advice2	6	78	<5>아앙, 큰일이야!\n설치한 바운시캐슬에서\n연기가 나고 있어!
advice2	6	79	<3>빨리 대처하지 않으면 폭발 사고가 나서\n대참사로 이어지고 말 거예요!
advice2	6	80	<4>한번 사고를 내면 주위의 신뢰를 잃어서\n같은 곳에 새 시설을\n지을 수 없게 돼요.
advice2	6	81	<4>그런 일이 일어나지 않도록 평소에\n파크 정비에 신경 써요.
advice2	6	82	<1>그럼 이번에는…\n어트랙션을 수리하는 직원,\n정비공을 고용해 봐요.
advice2	6	83	<1>청소부 때와 마찬가지로 깜빡이는\n"직원 아이콘"을 터치해 주시겠어요?
advice2	6	84	<1>"직원 고용 화면"으로 이동했습니다.\n다음은 "정비공"을 선택합니다.
advice2	6	85	<1>정비공을 한 번 더\n터치해서 선택하세요.
advice2	6	86	<1>다시 화면이 바뀌었네요.\n다음은 정비공의 배치 장소를 지정해 봐요.
advice2	6	87	<1>깜빡이는 위치를 터치해 주시겠어요?\nOK 아이콘이 표시돼요. 배치해 봐요.
advice2	6	88	<1>배치됐네요. 우리의 우수한 정비공들.\n평소에 그들은 알아서\n수리해 주지만…
advice2	6	89	<1>앞으로 어트랙션이 늘어나면\n오너가 직접\n수리할 곳을 지시하는 경우도 생길 거예요.
advice2	6	90	<1>그때 대응할 수 있도록\n수리할 곳을 지정하는 방법을\n강의할게요.
advice2	6	91	<1>먼저 어떤 아이콘도\nON 상태가 아닌지 확인해 주세요.\n이것을 "커서 프리"라고 불러요.
advice2	6	92	<1>커서 프리 상태에서\n바운시캐슬을 터치해 주시겠어요?
advice2	6	93	<1>위 화면에\n"상태 화면"이 표시되어 있어요.\n현재 바운시캐슬의 상태예요.
advice2	6	94	<1>"커서 프리" 상태에서 직원이나\n상점, 어트랙션을 터치해 보면…
advice2	6	95	<1>언제든지 상태 정보를 파악할 수 있어요.\n기억해 두세요.
advice2	6	96	<1>바운시캐슬의 상태 화면에\n깜빡이는 게이지가 있네요.
advice2	6	97	<1>이건 이 어트랙션의 내구도를 나타내는\n"내구 게이지"예요.
advice2	6	98	<3>게이지가 새빨간 이 상태는 매우 위험한\n상황에 있다는 걸 나타내요.
advice2	6	99	<3>이 게이지를 터치하면 정비공을 직접\n어트랙션으로 불러올 수 있어요.
advice2	6	100	<1>파크 화면 오른쪽 아래를 봐 주세요.\n새로 나타난 아이콘은\n"에디트 아이콘"이에요.
advice2	6	101	<1>"에디트 아이콘"을\n터치해 주시겠어요?
advice2	6	102	<1>화면이 바뀌었네요.\n이제 상태 화면을\n터치할 수 있게 됐어요.
advice2	6	103	<3>그럼 오너.\n게이지를 터치해서\n사고를 미리 막아요!
advice2	6	104	<2>정비공이 바운시캐슬 수리에\n착수했어요. 이제 괜찮아요!
advice2	6	105	<1>그럼 마지막으로.\n앞으로 도움이 될 테크닉을\n제가 오너께 알려 드릴게요.
advice2	6	106	<1>먼저 "커서 프리" 상태인지\n확인하세요.
advice2	6	107	<1>이 상태에서 터치펜으로 정비공을\n재빨리 여러 번 터치해 주세요.
advice2	6	108	<1>…정비공의 동작이\n평소보다 빨라진 것,\n눈치채셨나요?
advice2	6	109	<1>수리에는 아무리 우수한 정비공이라도\n어느 정도 시간이 필요해요.
advice2	6	110	<2>하지만 오너가 직접 격려하면\n직원의 작업 효율이 확 올라가요.
advice2	6	111	<1>정비공뿐 아니라 모든 직원이\n오너의 기대에 부응하려고 힘낼 거예요.
advice2	6	112	<1>열심히 일하는 직원을 보시면\n꼭 오너가 직접 격려해 주세요.
advice2	6	113	<2>그럼 이것으로\n튜토리얼을 마치겠습니다.\n수고하셨어요~.
advice2	6	114	<1>어땠나요, 제 레슨?\n사실 이런 걸 하는 건\n오너가 처음이에요.
advice2	6	115	<1>이래 봬도 꽤 긴장했었어요.\n당신에게 도움이 됐다면 기쁠 것 같아요.
advice2	6	116	<2>익숙해지니까 나도 모르게 마음을 놓게 되네.\n좋아, 여기서부터는 전환!\n함께 힘내요!
advice2	6	117	<1>START 버튼으로\n튜토리얼을 건너뛸 건데…\n괜찮으시겠어요?
