#파일	묶음	번호	KO
LANG0	9	3	새빨간 열매가 아름다운 사과나무.\n크기가 작아 다루기 쉽습니다.
LANG0	9	4	오렌지나무는\n따뜻한 지방에서 흔히 볼 수 있습니다.
LANG0	9	5	고귀한 향기가 사람들을 매료합니다.\n화장실 근처에 두면 악취를 줄여 줍니다.
LANG0	9	6	일 년 내내 푸른 잎이 무성한 나무.\n파크에 상쾌한 자연을 연출합니다.
LANG0	9	7	늘어진 가지가 매력인 중국산 나무.\n시원한 분위기를 연출합니다.
LANG0	9	8	작은 잎과 가는 줄기가 인상적인 나무.\n가장 저렴해서 부담 없이 배치할 수 있습니다.
LANG0	9	9	조금 으스스한 느낌의 수상한 나무.\n고스트하우스와 잘 어울릴 겁니다.
LANG0	9	10	물가는 마음을 적셔 주는 포인트.\n여러 개를 늘어놓을 수도 있습니다.
LANG0	9	11	나무 그루터기로 만든 울타리.\n서머 캠프 느낌을 연출합니다.
LANG0	9	12	식물을 늘어놓은 푸른 울타리.\n테마파크에 고급스러움을 연출합니다.
LANG0	9	13	벽돌로 쌓은 담.\n중세 유럽풍\n분위기를 풍길 수 있습니다.
LANG0	9	14	새하얀 울타리.\n상쾌한 분위기를 연출합니다.\n가격도 저렴합니다.
LANG0	9	15	보통 화장실.\n나무 화장실보다 성능은 낫지만\n아직 약간 악취가 납니다.
LANG0	9	16	나무로 만든 화장실.\n주위에 악취가 풍깁니다.\n배치 장소에 충분히 주의하세요.
LANG0	9	17	고성능 화장실.\n깨끗하고 냄새도 안 나서\n안심하고 이용할 수 있습니다.
LANG0	9	18	파크의 상징도 되는 휴식 시설.\n비싸지만\n분위기를 띄우는 데 한몫합니다.
LANG0	9	19	테마파크 안의 도로에\n시설 안내 표지판을 설치할 수 있습니다.
LANG0	9	20	테마파크 안의 도로에\n일방통행 안내 표지판을\n설치할 수 있습니다.
LANG0	12	0	음식에 대해
LANG0	12	1	불만인 점
LANG0	12	2	찾고 있는 것
LANG0	12	3	포만감
LANG0	12	4	소감
LANG0	12	5	지금 상태
LANG0	12	6	뭔가 입에 넣고 싶다
LANG0	12	7	뭔가 먹고 싶다
LANG0	12	8	뭔가 마시고 싶다
LANG0	12	9	아무것도 입에 대기 싫다
LANG0	12	10	아무것도 먹기 싫다
LANG0	12	11	아무것도 마시기 싫다
LANG0	12	12	지금 먹는 중
LANG0	12	13	지금 마시는 중
LANG0	12	14	그건 이미 샀다
LANG0	12	15	이제 갈래
LANG0	12	16	돈이 거의 다 떨어졌다
LANG0	12	17	어트랙션은 꽤 탔다
LANG0	12	18	어트랙션은 다 탔다
LANG0	12	19	슬슬 집에 가야지
LANG0	12	20	음료가 맛없다
LANG0	12	21	음식이 맛없다
LANG0	12	22	게임 경품(상금)이 싸구려다
LANG0	12	23	게임에 이길 것 같지 않다
LANG0	12	24	값이 너무 비싸다
LANG0	12	25	바가지나 다름없다
LANG0	12	26	꽤 지저분하네
LANG0	12	27	흰 주사위
LANG0	12	28	출구가 어디지
LANG0	12	29	배부르다
LANG0	12	30	더는 못 먹겠다
LANG0	12	31	더는 못 마시겠다
LANG0	12	32	재미있다
LANG0	12	33	그럭저럭
LANG0	12	34	재미없다
LANG0	12	35	더는 걷기 싫다
LANG0	12	36	이제 질렸다
LANG0	12	37	화장실이 어디지
LANG0	13	0	자금
LANG0	13	1	수입
LANG0	13	2	지출
LANG0	13	3	손님 수
LANG0	13	4	주가
LANG0	13	5	입장
LANG0	13	6	가게
LANG0	13	7	사람
LANG0	13	8	종합
LANG0	13	9	인플레율
LANG0	13	10	공정 이율
LANG0	13	11	자금 잔액
LANG0	13	12	수입
LANG0	13	13	지출
LANG0	13	14	방문자 수
LANG0	13	15	주가
LANG0	13	16	입장료 수입
LANG0	13	17	상점 매출 수입
LANG0	13	18	인건비
LANG0	13	19	종합 평가
LANG0	13	20	인플레율
LANG0	13	21	금리
LANG0	13	22	1 년간
LANG0	13	23	12 년간
LANG0	13	24	48 년간
LANG0	13	25	예금 잔액
LANG0	13	26	파크 가치
LANG0	15	0	플레이어 정보
LANG0	15	1	이름
LANG0	15	2	닉네임
LANG0	15	3	나이
LANG0	15	4	성별
LANG0	15	5	테마파크 이름
LANG0	15	6	게임 레벨
LANG0	15	7	게임 모드
LANG0	15	8	시작 자금
LANG0	15	9	라이벌 수
LANG0	15	10	라이벌 레벨
LANG0	15	11	튜토리얼
LANG0	15	12	남
LANG0	15	13	여
LANG0	15	14	만드는 게\n즐겁다
LANG0	15	15	생각하는 게\n즐겁다
LANG0	15	16	뭐든지\n할 수 있다
LANG0	15	17	초급
LANG0	15	18	중급
LANG0	15	19	상급
LANG0	15	20	아니요
LANG0	15	21	예
LANG0	15	22	끝
LANG0	16	0	최악
LANG0	16	1	나쁨
LANG0	16	2	별로
LANG0	16	3	그럭저럭
LANG0	16	4	괜찮음
LANG0	16	5	좋음
LANG0	16	6	매우 좋음
LANG0	16	7	훌륭함
LANG0	16	8	최고
LANG0	16	9	압도적
LANG0	17	0	방금 왔다
LANG0	17	1	막 도착했다
LANG0	17	2	별로 안 지났다
LANG0	17	3	아주 잠깐
LANG0	17	4	좀 지났다
LANG0	17	5	１시간쯤
LANG0	17	6	２－３시간 있었다
LANG0	17	7	６－７시간 있었다
LANG0	17	8	오래 있었다
LANG0	17	9	몇 년째 있다
LANG0	17	10	곧 갈 거다
LANG0	17	11	이제 갈 시간이다
LANG0	17	12	더없이 즐겁다
LANG0	17	13	엄청나게 즐겁다
LANG0	17	14	아주 즐겁다
LANG0	17	15	즐겁다
LANG0	17	16	정말 즐겁다
LANG0	17	17	그럭저럭
LANG0	17	18	좀 지루하다
LANG0	17	19	꽤 재미없다
LANG0	17	20	재미없다
LANG0	17	21	너무 재미없다
LANG0	18	0	프로필 보기
LANG0	18	1	프렌드 리스트
LANG0	18	2	통신 시작
LANG0	20	0	월
LANG0	20	1	일
LANG0	21	0	지금 엇갈림 통신 중입니다…\n본체를 닫아도 통신은 계속됩니다.
LANG0	21	1	다른 테마파크 오너로부터\n프로필을 받았습니다!<P>어떤 분일까요? 기대되네요.\n바로 프로필을 확인해 봅시다!
LANG0	21	2	"엇갈림 통신" 모드에 오신 것을 환영합니다.\n이 화면에서는 통신 관련 설정을 합니다.<P>선택하려면 터치펜으로\n아이콘을 터치하세요.
LANG0	21	3	당신의 프로필을 확인합니다.\n프로필을 다시 편집할 수도 있습니다.
LANG0	21	4	엇갈림 통신으로 만난\n다른 테마파크의\n오너 프로필을 표시합니다.
LANG0	21	5	엇갈림 통신을 시작합니다.
LANG0	21	6	이분은 예전에 저희 테마파크를 찾아 주신\n%s 님이시군요.<P>이렇게 다시 만나다니 멋진 일입니다.\n일기일회, 소중히 하고 싶네요.
LANG0	21	7	흠흠, 과연. 이 오너님도\n테마파크 운영을 즐기고 계신 것 같네요.
LANG0	21	8	%s 님을\n프렌드 리스트에 추가했습니다!
LANG0	21	9	죄송합니다.\n프렌드 리스트가 이미 가득 찼습니다.<P>새로 등록하려면\n프렌드 리스트에서 누군가 한 명을\n삭제해야 합니다.<P>프렌드 리스트에서\n삭제할 후보를 고를까요?
LANG0	21	10	%s 님은\n프렌드 리스트에 등록할 수 없습니다.\n그래도 괜찮습니까?
LANG0	21	11	아쉽지만\n%s 님은\n프렌드 리스트에 등록하지 못했습니다.
LANG0	21	12	프렌드 리스트에서 삭제할\n테마파크 오너를 고르세요.
LANG0	21	13	%s 님을\n프렌드 리스트에서 삭제했습니다!
LANG0	21	14	이 화면에는 통신으로 얻은 다른\n테마파크 오너 목록이 표시됩니다.<P>선택하려면 터치펜으로\n아이콘을 터치하세요.
LANG0	21	15	축하합니다! 엇갈림 통신으로\n%s 잠금이\n해제되었습니다!
LANG0	21	16	새 요소가 갱신되었습니다.\n세이브해도 될까요?
LANG0	21	17	새 요소의 잠금이 해제되었습니다.\n세이브해도 될까요?
LANG0	21	18	%s 님을\n프렌드 리스트에서 삭제해도 괜찮습니까?
LANG0	21	19	DS 무선 통신을 할 수 없습니다
LANG0	22	0	마지막으로, 오너인\n당신의 좋은 파트너가 될\n어드바이저를 임명합니다.<P>어드바이저는\n당신이 테마파크 운영에 곤란할 때\n적절한 조언을 해 줍니다.
LANG0	22	1	리입니다.\n패기 넘치는 활기찬 젊은이입니다.
LANG0	22	2	로버트입니다.\n풍부한 지식으로 당신을 서포트합니다.
LANG0	22	3	모카입니다.\n힐링을 원하는 당신에게 딱 맞지 않나요?
LANG0	22	4	크리스탈입니다.\n총명하고 용모 단정, 어른의 매력이 넘칩니다.
LANG0	22	5	처음 뵙겠습니다, 오너!\n저는 리예요.<P>여기서부터는 로버트 대신\n제가 안내해 나갈게요. 잘 부탁해요!<P><2>그럼 이제부터 함께\n끝내주는 테마파크를 만들어 가요!
LANG0	22	6	저를 임명해 주셔서 감사합니다.<P>지금껏 이야기를 나누면서 소개가 늦었군요.\n저는 로버트 벨이라는 사람입니다.<P><2>제 경영 노하우가\n반드시 도움이 되리라 확신합니다.\n전력으로 오너를 서포트하지요.
LANG0	22	8	처음 뵙겠습니다, 오너.\n저는 크리스탈 모어라고 해요.<P>여기서부터는 로버트를 대신해\n제가 안내를 맡겠습니다.<P><2>함께 일하게 되어 영광이에요.\n오너의 기대에 부응하도록 노력할게요.
LANG0	22	9	저를 골라 줘서 고마워요, 오너!\n제 이름은 리예요.<P>여기서부터는 로버트 대신\n제가 안내해 나갈게요.\n잘 부탁해요!<P><2>그럼 이제부터 함께\n끝내주는 테마파크를 만들어 가요!
LANG0	22	10	다시 선택해 주셔서 감사합니다.<P>저는 로버트 벨이라고 합니다.<P><2>제 경영 노하우가\n반드시 도움이 되리라 확신합니다.\n전력으로 오너를 서포트하지요.
LANG0	22	11	또 골라 줘서, 고, 고마워…\n모카예요…<P>여기서부터는 내가 안내할게.\n아, 일이니까. 말투 조심해야지.<P><2>에헤헤…\n또 같이 즐겁게 테마파크를 만들어 가자.
LANG0	22	12	다시 함께하게 되어 영광이에요, 오너.\n저는 크리스탈 모어라고 해요.<P>후훗… 지난번엔 조금은 도움이 되었을까요?\n여기서부터는 제가 안내해 드릴게요.<P><2>자, 이제부터는 업무 모드.\n함께 힘내요!
